Comuna;Link;Tipo_Vivienda;Valor_CLP;N_Habitaciones;N_Baños;N_Estacionamientos;Total_Superficie_M2;Superficie_Construida_M2;Valor_UF;Dirección;Quién_Vende;Corredor
El Bosque;https://chilepropiedades.cl/ver-publicacion/venta-usada/el-bosque/casa/mauricio-rugendas-12971/3558587;Casa;99360000;3;2;4;170;100;3.450;El Bosque, Mauricio Rugendas 12971;Rodrigo Cañas de la Cerda;Rodrigo Cañas de la Cerda Propiedades
El Bosque;https://chilepropiedades.cl/ver-publicacion/venta-usada/el-bosque/casa/av-central-87/3579469;Casa;95000000;3;1;1;220;78;3.298;El Bosque, Av. Central 87;María José Jorquera;Vende Dueño/a
El Bosque;https://chilepropiedades.cl/ver-publicacion/venta-usada/el-bosque/casa/lo-moreno/3646486;Casa;115000000;3;2;4;168;108;3.993;El Bosque, Lo moreno;Juan Romero;Vende Dueño/a
El Bosque;https://chilepropiedades.cl/ver-publicacion/venta-usada/el-bosque/casa/el-bosque-region-metropolitana/3339809;Casa;195000000;5;3;2;355;240;6.770;;Jorge Rodriguez;Difusion Propiedades
El Monte;https://chilepropiedades.cl/ver-publicacion/venta-usada/el-monte/casa/casa-de-1-piso-en-villa-eden-el-monte/3148913;Casa;48000000;3;1;0;300;68;1.667;El Monte, Casa de 1 Piso en Villa Eden. El Monte;Corretajes Prosal Ltda.;Corretajes Prosal
El Monte;https://chilepropiedades.cl/ver-publicacion/venta-usada/el-monte/casa/casa-de-un-piso-en-sector-central-de-el-monte/3311350;Casa;75000000;5;2;0;670;185;2.604;El Monte, Casa de un piso en sector central de El Monte;Corretajes Prosal Ltda.;Corretajes Prosal
Estación Central;https://chilepropiedades.cl/ver-publicacion/venta-usada/estacion-central/casa/av-las-torresav-santa-corina/3351339;Casa;89000000;4;2;0;120;89;3.090;Estación Central, Av las torres/av santa corina;Procasa Adrian Ulloa Propiedades;Procasa Adrián Ulloa Propiedades
Estación Central;https://chilepropiedades.cl/ver-publicacion/venta-usada/estacion-central/casa/paraguayfrancisco-zelada/2355567;Casa;121536000;3;1;0;304;156;4.220;Estación Central, Paraguay/Francisco Zelada;Jorge Pablo Caro Propiedades;Jorge Pablo Caro Propiedades
Estación Central;https://chilepropiedades.cl/ver-publicacion/venta-usada/estacion-central/casa/los-duraznos-256/3712528;Casa;60000000;5;1;0;114;100;2.083;Estación Central, Los Duraznos 256;Bayron Eduardo Cooper Olguín;Vende Dueño/a
Estación Central;https://chilepropiedades.cl/ver-publicacion/venta-usada/estacion-central/casa/el-chucao/3579097;Casa;170000000;5;3;2;120;114;5.902;Estación Central, El chucao;Romina Munoz;Vende Dueño/a
Estación Central;https://chilepropiedades.cl/ver-publicacion/venta-usada/estacion-central/casa/recreo/3186934;Casa;350000000;6;1;0;350;100;12.152;Estación Central, Recreo;paola roxana molina soto;Vende Dueño/a
Estación Central;https://chilepropiedades.cl/ver-publicacion/venta-usada/estacion-central/casa/av-las-rejas-sur-300/3510846;Casa;149000000;5;2;2;250;120;5.173;Estación Central, Av. Las Rejas Sur 300;Gloria Tirado Diaz;Vende Dueño/a
Estación Central;https://chilepropiedades.cl/ver-publicacion/venta-usada/estacion-central/casa/pajaritosalamedaruta-68metro-las-rejas/3409982;Casa;95000000;2;1;0;106;70;3.298;Estación Central, Pajaritos/alameda/ruta 68/metro las rejas;Jaime Moris Propiedades (Providencia);Jaime Moris Propiedades (Providencia)
Estación Central;https://chilepropiedades.cl/ver-publicacion/venta-usada/estacion-central/casa/el-altarcillo/3187009;Casa;110000000;4;2;4;300;40;3.819;Estación Central, El Altarcillo;paola roxana molina soto;Vende Dueño/a
Estación Central;https://chilepropiedades.cl/ver-publicacion/venta-usada/estacion-central/casa/pinguinos/3154203;Casa;90000000;3;1;0;200;160;3.125;Estación Central, Pingüinos;Gestión inmobiliaria;Inmobienes.
Estación Central;https://chilepropiedades.cl/ver-publicacion/venta-usada/estacion-central/casa/francisco-collao/3156301;Casa;158400000;4;2;2;250;200;5.500;Estación Central, Francisco Collao;Gestión inmobiliaria;Inmobienes.
Estación Central;https://chilepropiedades.cl/ver-publicacion/venta-usada/estacion-central/casa/propiedad-comercial-en-villa-las-rejas/3692255;Casa;150000000;8;4;0;338;131;5.208;Estación Central, Propiedad Comercial en Villa Las Rejas;Corretajes Prosal Ltda.;Corretajes Prosal
Estación Central;https://chilepropiedades.cl/ver-publicacion/venta-usada/estacion-central/casa/general-velasquezjotabeche/3163035;Casa;380000000;5;2;0;625;250;13.194;Estación Central, General Velasquez/Jotabeche;Mauricio Pino Propiedades;Mauricio Pino Propiedades
Huechuraba;https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/reinaldo-prado/3396968;Casa;72288000;3;2;0;240;90;2.510;Huechuraba, Reinaldo Prado;Jorge Figueroa;Behouse
Huechuraba;https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/alberto-undurraga/3020800;Casa;141120000;3;2;1;115;84;4.900;Huechuraba, Alberto Undurraga;Gustavo Alberto Muñoz Palma;G A M P. Propiedades
Huechuraba;https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/condominio-santa-maria-de-huechuraba/3525252;Casa;216000000;5;3;2;315;131;7.500;Huechuraba, Condominio Santa María de Huechuraba;Carlos Rivera Andrade;Sucasa Gestión Inmobiliaria
Huechuraba;https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/villa-los-libertadores/3646354;Casa;129600000;6;2;2;145;138;4.500;Huechuraba, Villa los libertadores;Danitza Obligado;Vende Dueño/a
Huechuraba;https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/los-fresnos-pedro-fontovacolegios-san-francisco-boston-grace-y-pumahue/1743107;Casa;313920000;5;3;0;500;200;10.900;Huechuraba, Los fresnos / pedro fontova/colegios: san francisco, boston, grace y pumahue.;Evaristo Lillo;Evaristo Lillo
Huechuraba;https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/guayalolen/3154636;Casa;66000000;2;1;1;162;65;2.292;Huechuraba, Guayalolen;Gestión inmobiliaria;Inmobienes.
Huechuraba;https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/del-estero-7556/3637158;Casa;171360000;4;3;1;220;160;5.950;Huechuraba, Del Estero 7556;david pavez;Vende Dueño/a
Huechuraba;https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/pedro-fontovapedro-fontova/3141716;Casa;691200000;3;2;0;4000;300;24.000;Huechuraba, Pedro Fontova/Pedro Fontova;Pro Partners Propiedades;Pro Partners Propiedades
Huechuraba;https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/pedro-fontovacamino-el-roble/2765368;Casa;310000000;5;5;0;430;171;10.763;Huechuraba, Pedro fontova/camino el roble;Jaime Moris Propiedades (Providencia);Jaime Moris Propiedades (Providencia)
Huechuraba;https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/los-fresnos/3503577;Casa;277920000;5;3;0;400;140;9.650;Huechuraba, Los Fresnos;Vivaqui Propiedades;Vivaqui Propiedades
Huechuraba;https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/calle-camino-del-roble-n-1790-casa-13-huechuraba/3597126;Casa;167990400;4;3;0;169;128;5.833;Huechuraba, Calle Camino del Roble N° 1790 casa 13, Huechuraba;Vivaqui Propiedades;Vivaqui Propiedades
Huechuraba;https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/av-santa-martael-sauce/3407496;Casa;159000000;3;3;0;280;121;5.520;Huechuraba, Av santa marta/el sauce;Propiedades Ricardo Vial y Cia. Ltda.;Propiedades Ricardo Vial y Cia. Ltda.
Huechuraba;https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/camino-de-los-fresnos/2620065;Casa;188640000;4;3;2;230;140;6.550;Huechuraba, Camino de Los Fresnos;CFPropiedades;Cf Propiedades S.P.A
Huechuraba;https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/diego-barros-arana-con-las-torres/3710307;Casa;91900000;3;2;0;63;78;3.191;Huechuraba, Diego Barros Arana con Las Torres;Walter Kraemer;Home Solutions
Huechuraba;https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/camino-el-roblepedro-fontova-norte/3550915;Casa;215136000;4;3;0;193;123;7.470;Huechuraba, Camino El Roble/Pedro Fontova Norte;Propiedades Centro Santiago SPA;Propiedades Centro Santiago SPA
Huechuraba;https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/pedro-fontovapedro-fontova/3594418;Casa;328320000;4;4;0;430;180;11.400;Huechuraba, Pedro fontova/Pedro Fontova;Jorge Pablo Caro Propiedades;Jorge Pablo Caro Propiedades
Huechuraba;https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/casa-en-villa-valle-verde/3734301;Casa;85334400;3;2;0;90;66;2.963;Huechuraba, Casa en Villa Valle Verde;Armacima LImitada;Armacima Propiedades
Huechuraba;https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/altos-del-carmen/2729465;Casa;190080000;4;3;2;127;270;6.600;Huechuraba, Altos del Carmen;CFPropiedades;Cf Propiedades S.P.A
Huechuraba;https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/fabian-oyanedel/3527838;Casa;101664000;4;2;0;167;167;3.530;Huechuraba, Fabian Oyanedel;Piren Propiedades;Piren Propiedades
Huechuraba;https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/los-libertadoressanta-marta/3713210;Casa;92000000;2;1;0;160;90;3.194;Huechuraba, Los libertadores/santa marta;Propiedades Centro Santiago SPA;Propiedades Centro Santiago SPA
Huechuraba;https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/santa-ines/3631052;Casa;345600000;4;4;2;480;240;12.000;;Yaiza marrero;Vende Dueño/a
Huechuraba;https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/sector-san-clemente/3022707;Casa;280000000;5;3;2;550;165;9.722;Huechuraba, Sector San Clemente;Sandra Jara C;Mundo propiedades Chile
Huechuraba;https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/camino-de-cintura-1408/3369050;Casa;210240000;3;3;1;250;110;7.300;Huechuraba, Camino de Cintura 1408;Corredor Pro SpA.;Corredorpro Spa
Huechuraba;https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/pedro-fontova/3644192;Casa;192960000;3;3;2;184;140;6.700;Huechuraba, Pedro Fontova;Cf Propiedades;Cf Propiedades
Huechuraba;https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/camino-el-roble-1783/3413920;Casa;180000000;4;3;2;206;108;6.250;Huechuraba, Camino El Roble 1783;Jorge Figueroa;Behouse
Huechuraba;https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/pedro-fontova-nortesanta-marta-de-huechuraba/3688498;Casa;146592000;3;3;0;115;85;5.090;Huechuraba, Pedro fontova norte/santa marta de huechuraba;Propiedades Centro Santiago SPA;Propiedades Centro Santiago SPA
Huechuraba;https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/pedro-fontova/3504926;Casa;161280000;3;3;0;240;122;5.600;Huechuraba, pedro fontova;Vivaqui Propiedades;Vivaqui Propiedades
Independencia;https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/sevilla-1746/1843504;Casa;115000000;4;3;0;144;125;3.993;Independencia, Sevilla 1746;Giovanna Gutierrez;Vende Dueño/a
Independencia;https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/pintor-cicarelli/3360380;Casa;226080000;4;3;2;290;220;7.850;Independencia, Pintor Cicarelli;Juan José Figueroa;Vende Dueño/a
Independencia;https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/grumete-bustos-658/3401225;Casa;58000000;5;3;0;85;170;2.014;Independencia, Grumete Bustos 658;Geraldine Macarena Márquez Morales;Vende Dueño/a
Independencia;https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/conchali/2899758;Casa;80000000;3;1;0;168;90;2.778;Independencia, Conchalí;Ferrada&Vial;Ferrada&vial Spa
Independencia;https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/guanacocotapos/1851413;Casa;220000000;8;3;0;298;0;7.638;Independencia, Guanaco/Cotapos;RED Gestión Propiedades;Red Gestión Propiedades
Independencia;https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/maruri-279/2914921;Casa;149000000;3;2;0;0;102;5.173;Independencia, Maruri 279;María Fernanda;Invierte Propiedades
Independencia;https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/sevilla-1211/3671754;Casa;80000000;4;1;0;100;100;2.778;Independencia, Sevilla 1211;Eduardo GZ;Vende Dueño/a
Independencia;https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/3-norte-gamero/3128003;Casa;75000000;4;2;0;120;120;2.604;Independencia, 3 Norte / Gamero;Maria Lorena Rodriguez Dominguez;Navacasa Propiedades
Independencia;https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/pablo-urzuaindependencia/3380377;Casa;230112000;8;4;0;261;174;7.990;Independencia, Pablo urzua/independencia;Mauricio Pino Propiedades;Mauricio Pino Propiedades
Independencia;https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/independencia-region-metropolitana/3348586;Casa;117000000;6;1;1;199;180;4.062;;Sandra Vargas Céspedes;Alianza Pro Gestión Inmobiliaria
Independencia;https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/enrico-fermi/3716493;Casa;150000000;4;2;1;234,95;126;5.208;Independencia, Enrico Fermi;Gisel Acuña;Vende Dueño/a
Independencia;https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/san-luis-1653/3628058;Casa;35000000;2;1;0;70;70;1.215;Independencia, San Luis 1653;Maria Lorena Rodriguez Dominguez;Navacasa Propiedades
Independencia;https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/davilaecheverria/2585400;Casa;198000000;6;1;0;200;180;6.875;Independencia, Davila/Echeverria;Mauricio Pino Propiedades;Mauricio Pino Propiedades
Independencia;https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/pasaje-indepencia-2538/3143904;Casa;93024000;4;2;0;80;160;3.230;Independencia, Pasaje indepencia  2538;Doris Macaya;Hestia Marketing Inmobiliario
Independencia;https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/blanco-fombona-2438/1640071;Casa;122000000;3;1;2;164;123;4.236;Independencia, Blanco Fombona 2438;Saul Gutierrez;Vende Dueño/a
Independencia;https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/pasaje-echeverria-964-casa-4/3597355;Casa;65000000;2;1;0;75;66;2.257;Independencia, Pasaje Echeverria 964, casa 4;Claudia Silva;Vende Dueño/a
Independencia;https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/entre-la-calle-tacora-y-reina-maria-catorce-la-fama/3165052;Casa;58000000;3;1;0;70;70;2.014;Independencia, Entre la Calle Tacora y Reina Maria (Catorce La Fama);Santa Lucia Propiedades;Santa Lucia Propiedades
Independencia;https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/domingo-santa-mariamaruri/2599885;Casa;257616000;4;2;0;340;120;8.945;Independencia, Domingo santa maria/maruri;RED Gestión Propiedades;Red Gestión Propiedades
Independencia;https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/vivaceta-metro-chacabucodomingo-santa-maria/3170592;Casa;150000000;3;1;0;198;68;5.208;Independencia, Vivaceta/ metro chacabuco/domingo santa maria;Jaime Moris Propiedades (Providencia);Jaime Moris Propiedades (Providencia)
Independencia;https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/gral-prieto-independencia/3512719;Casa;406742400;9;2;0;231;231;14.123;Independencia, Gral. Prieto / independencia;Kap Propiedades;Vende Dueño/a
Independencia;https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/autopista-centralvivacetametro-conchali/3299081;Casa;65000000;2;1;0;170;70;2.257;Independencia, Autopista central/vivaceta/metro conchalí;Jaime Moris Propiedades (Providencia);Jaime Moris Propiedades (Providencia)
Independencia;https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/chillan-vivacetahipodromo-chile-independencia/2464390;Casa;170784000;4;2;0;252;134;5.930;Independencia, Chillan / Vivaceta/Hipodromo Chile / Independencia;Evaristo Lillo;Evaristo Lillo
La Cisterna;https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/la-cisterna/1941312;Casa;180000000;3;1;4;310;80;6.250;La Cisterna, la cisterna;Orbital Inmobiliario;Vende Dueño/a
La Cisterna;https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/lo-ovalle/3140368;Casa;85000000;3;1;1;72;50;2.951;La Cisterna, Lo ovalle;Karelys Rojas Clemente;Vende Dueño/a
La Cisterna;https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/trinidad-ramirezlo-espejo/3344384;Casa;330000000;5;2;0;900;192;11.458;La Cisterna, Trinidad ramirez/lo espejo;Jaime Moris Propiedades (Providencia);Jaime Moris Propiedades (Providencia)
La Cisterna;https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/la-cisterna/3134918;Casa;80000000;2;2;1;250;52;2.778;La Cisterna, La Cisterna;Karelys Rojas Clemente;Vende Dueño/a
La Cisterna;https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/gran-avenida-americo-vespucio/2917082;Casa;280000000;5;2;0;435;270;9.722;La Cisterna, Gran Avenida / Americo Vespucio;María Fernanda;Invierte Propiedades
La Cisterna;https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/av-ossa-573/2418545;Casa;190000000;6;3;4;613;256;6.597;La Cisterna, Av. Ossa 573;Corretajes Prosal Ltda.;Corretajes Prosal
La Cisterna;https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/el-parron/2664690;Casa;279000000;3;3;3;430;270;9.687;La Cisterna, El parrón;Paulina Arias Cisternas;Pear Propiedades
La Cisterna;https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/sta-corina-567/3584014;Casa;130000000;3;2;2;160;99;4.514;La Cisterna, Sta Corina 567;Marco Antonio Matamala Carrasco;Vende Dueño/a
La Cisterna;https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/gran-avenidalas-brisas/3539566;Casa;244000000;5;3;0;700;205;8.472;La Cisterna, Gran Avenida/Las Brisas;Jaime Moris Propiedades (Providencia);Jaime Moris Propiedades (Providencia)
La Cisterna;https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/echeverriavictoria/2003240;Casa;180000000;4;2;0;320;80;6.250;La Cisterna, echeverria/victoria;Jorge Pablo Caro Propiedades;Jorge Pablo Caro Propiedades
La Cisterna;https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/brisas-del-maipovespucio-sur/3515201;Casa;120000000;2;1;0;293;90;4.166;La Cisterna, Brisas del Maipo/Vespucio Sur;Propiedades Centro Santiago SPA;Propiedades Centro Santiago SPA
La Cisterna;https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/colon-8187/3302582;Casa;397440000;5;2;0;620;155;13.800;La Cisterna, Colón 8187;DANIELA TAMARA MEDINA OSSES;Vende Dueño/a
La Cisterna;https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/ernesto-riquelme/3548274;Casa;95000000;3;2;3;170;105;3.298;La Cisterna, Ernesto Riquelme;Ayelen Sepulveda Jara;Vende Dueño/a
La Cisterna;https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/casa-1-piso-en-poblacion-san-ramon/3167315;Casa;118000000;4;1;0;452;230;4.097;La Cisterna, Casa 1 Piso en Población San Ramón;Corretajes Prosal Ltda.;Corretajes Prosal
La Cisterna;https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/piloto-guillaimetgran-avenida/3120568;Casa;160000000;7;4;0;0;180;5.555;La Cisterna, Piloto guillaimet/gran avenida;Jaime Moris Propiedades (Providencia);Jaime Moris Propiedades (Providencia)
La Cisterna;https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/comandante-soza/3580272;Casa;220000000;3;2;3;748;195;7.638;La Cisterna, comandante soza;Cecilia Suarez Cavallo;Vende Dueño/a
