Nitrogen;Phosphorus;Potassium;Temperature;Humidity;pH_Value;Rainfall;Crop
93;22;52;2.658.740.671;8.132.563.243;6.932.739.726;4.187.540.028;Watermelon
80;26;55;2.453.442.564;88.989.272;6.140.099.215;4.911.618.732;Watermelon
85;27;45;260.713.757;887.285.657;6.467.095.849;5.779.652.846;Watermelon
85;22;53;2.596.534.238;8.977.076.659;6.849.471.704;5.946.338.556;Watermelon
82;22;45;2.622.338.015;8.534.866.045;6.512.196.212;5.460.159.289;Watermelon
118;13;54;2.441.311.871;8.981.574.032;6.039.584.629;4.407.843.475;Watermelon
83;25;53;2.649.195.283;8.004.678.201;6.057.697.106;5.772.799.157;Watermelon
86;15;47;2.404.355.803;8.418.406.764;6.423.898.762;5.378.929.956;Watermelon
101;10;47;255.421.695;8.331.883.376;6.936.997.681;5.757.343.233;Watermelon
119;9;50;2.674.550.678;839.195.902;6.251.286.661;40.794.305;Watermelon
104;17;46;257.131.428;8.022.972.777;6.190.015.912;4.308.961.827;Watermelon
95;12;51;2.576.484.262;841.726.996;6.681.606.702;4.422.066.914;Watermelon
102;14;52;2.679.489.868;8.964.815.231;651.075.991;5.774.091.817;Watermelon
109;21;55;249.004.602;8.973.524.177;6.770.278.088;5.744.942.094;Watermelon
81;18;50;2.680.750.629;8.822.874.955;6.429.788.073;5.879.889.057;Watermelon
103;17;51;2.511.189.154;8.002.621.335;6.209.888.345;4.420.656.987;Watermelon
105;14;50;262.148.837;876.883.982;6.419.052.193;5.965.590.798;Watermelon
97;8;52;249.103.226;8.697.190.046;6.237.861.736;4.948.575.692;Watermelon
120;19;49;2.579.448.878;8.426.830.701;6.762.471.629;5.645.229.202;Watermelon
95;16;55;2.526.931.156;8.755.055.105;6.612.847.999;4.012.650.421;Watermelon
83;29;52;2.576.402.693;875.931.128;6.704.688.865;4.605.122.728;Watermelon
83;9;45;2.585.483.596;8.913.163.965;6.049.609.892;4.685.176.955;Watermelon
91;21;50;2.433.528.185;8.144.030.363;6.762.030.215;4.832.113.628;Watermelon
116;5;54;2.537.601.283;8.099.313.508;665.398.725;5.723.028.471;Watermelon
112;28;54;2.486.094.646;8.505.318.563;6.738.030.547;5.529.563.514;Watermelon
88;29;51;2.471.885.473;8.894.568.335;6.095.689.937;4.845.978.627;Watermelon
118;15;45;2.421.495.706;8.420.576.992;6.538.006.356;4.801.138.482;Watermelon
92;21;48;2.581.692.236;82.043.255;6.377.427.122;5.482.963.379;Watermelon
106;14;45;2.447.018.505;8.416.390.229;6.417.011.754;5.726.773.002;Watermelon
99;5;47;2.413.078.816;8.484.494.575;6.649.086.972;5.119.470.197;Watermelon
98;8;51;261.793.464;8.652.258.079;625.933.595;4.943.050.977;Watermelon
108;22;46;2.617.668.721;867.295.205;6.121.168.559;5.333.484.977;Watermelon
119;7;55;2.603.867.719;846.378.378;6.031.424.482;443.993.381;Watermelon
117;27;48;2.653.259.325;8.239.053.979;6.835.268.184;5.430.660.782;Watermelon
109;10;53;2.681.938.687;878.274.604;6.551.750.306;4.606.193.778;Watermelon
80;16;46;2.550.405.534;8.140.297.428;6.940.236.218;4.847.833.278;Watermelon
100;18;52;2.620.234.499;8.038.266.489;687.606.733;5.647.941.847;Watermelon
91;7;53;2.513.735.887;8.928.272.716;6.457.216.535;4.352.897.517;Watermelon
86;6;53;2.592.030.221;8.347.202.566;6.921.847.888;4.210.681.516;Watermelon
107;5;52;266.634.609;8.998.405.233;6.881.425.746;5.740.847.165;Watermelon
103;16;49;2.406.731.461;8.164.075.303;6.915.717.008;5.175.212.401;Watermelon
101;20;48;246.774.157;8.275.411.437;6.206.247.494;5.705.709.413;Watermelon
85;25;47;2.611.440.416;8.764.081.095;629.542.477;5.848.160.844;Watermelon
84;7;51;2.681.530.456;8.765.694.462;6.399.669.044;5.574.073.582;Watermelon
102;28;54;2.515.623.099;8.027.525.115;6.862.157.042;5.549.541.453;Watermelon
98;25;52;252.801.372;8.315.393.658;6.224.066.378;4.929.456.609;Watermelon
97;25;50;2.622.005.978;8.090.127.035;6.093.814.669;4.908.553.937;Watermelon
90;16;45;2.492.093.261;8.061.750.795;6.291.540.278;5.055.710.813;Watermelon
95;12;46;2.621.667.586;8.101.009.354;632.281.728;5.465.423.596;Watermelon
82;23;49;2.681.383.586;8.721.986.949;6.873.283.991;5.170.497.792;Watermelon
82;25;51;2.431.334.971;8.747.409.052;6.074.209.622;4.811.248.366;Watermelon
110;28;46;2.429.105.004;8.804.541.346;649.889.585;5.126.046.418;Watermelon
118;21;51;2.442.998.931;8.633.904.774;6.678.805.092;4.858.241.822;Watermelon
120;20;45;2.566.576.039;886.984.228;6.114.128.685;5.422.722.466;Watermelon
91;7;52;2.507.803.672;8.346.230.461;6.405.054.243;5.639.962.921;Watermelon
81;6;55;2.488.910.524;8.587.059.083;6.110.142.735;5.170.699.144;Watermelon
101;13;54;2.542.900.869;8.291.481.799;6.828.982.708;5.634.144.589;Watermelon
101;17;55;2.437.118.217;871.269.128;6.451.499.764;4.463.907.691;Watermelon
111;6;53;264.930.645;8.859.143.088;6.313.512.999;4.606.382.209;Watermelon
107;10;49;2.583.202.912;8.900.481.725;6.755.192.025;4.524.690.619;Watermelon
115;11;46;2.441.592.661;8.939.655.519;6.623.167.177;4.032.161.859;Watermelon
84;25;52;2.437.190.239;812.514.818;612.532.356;4.420.899.581;Watermelon
120;7;47;2.424.782.473;8.303.687.902;6.653.867.608;547.657.624;Watermelon
91;12;46;2.464.458.469;8.549.938.185;6.343.942.518;4.831.219.031;Watermelon
89;22;52;2.489.681.131;8.610.782.926;6.217.300.786;5.314.626.213;Watermelon
113;19;46;2.541.864.024;8.112.122.989;6.286.387.658;4.952.320.689;Watermelon
97;22;50;2.626.028.739;8.614.585.891;67.698.938;5.897.878.791;Watermelon
117;30;50;2.490.123.934;8.720.772.913;6.744.966.312;4.659.207.341;Watermelon
90;14;52;2.484.740.848;8.920.454.622;6.391.858.432;5.967.927.244;Watermelon
104;23;47;2.698.212.846;8.670.068.316;6.770.434.148;4.291.292.205;Watermelon
81;16;45;2.690.435.747;8.625.426.228;6.727.468.157;5.975.980.023;Watermelon
88;5;47;2.586.475.496;8.667.468.041;6.662.244.646;4.116.554.802;Watermelon
92;7;45;2.670.607.759;8.114.149.505;6.944.640.222;5.151.033.554;Watermelon
81;18;50;2.644.019.475;8.091.934.337;6.507.110.986;4.781.847.573;Watermelon
111;5;55;26.283.443;8.442.478.917;6.520.663.422;5.078.669.728;Watermelon
108;23;51;2.684.366.082;8.385.039.964;6.106.500.787;40.228.644;Watermelon
113;30;50;2.603.967.219;839.862.443;6.277.484.043;4.387.712.348;Watermelon
83;10;53;2.492.994.759;8.500.802.358;6.195.142.279;4.875.859.458;Watermelon
101;11;51;2.550.736.962;8.424.340.241;6.792.035.575;442.068.997;Watermelon
114;21;55;254.438.391;879.392.312;6.472.756.256;5.751.549.686;Watermelon
99;6;45;2.612.588.914;865.507.939;6.000.975.617;4.071.210.074;Watermelon
92;20;55;2.510.474.753;875.267.616;6.587.791.262;5.926.519.444;Watermelon
92;7;48;2.627.520.631;8.663.249.555;6.956.508.826;5.438.748.495;Watermelon
91;24;55;2.627.061.608;8.309.194.521;6.259.086.583;4.676.837.499;Watermelon
110;21;54;2.673.690.828;8.782.430.156;6.747.537.642;4.746.447.019;Watermelon
112;25;51;2.504.746.944;855.667.282;6.932.537.231;5.672.496.677;Watermelon
89;25;54;2.469.368.934;8.556.967.628;6.353.107.393;4.899.390.828;Watermelon
100;10;53;2.454.356.968;8.460.808.277;6.211.748.957;4.200.660.251;Watermelon
83;22;54;2.589.762.315;8.196.664.832;6.277.245.254;5.449.960.057;Watermelon
95;14;50;266.333.118;8.431.756.844;6.560.443.519;5.631.866.159;Watermelon
119;30;49;2.535.794.749;8.045.846.265;6.903.020.221;4.772.078.245;Watermelon
97;12;47;2.528.784.623;8.963.667.876;6.765.094.964;5.828.697.664;Watermelon
110;7;45;2.663.838.589;8.469.546.874;6.189.213.927;4.832.428.609;Watermelon
96;18;50;253.310.446;8.430.533.791;6.904.241.707;4.153.218.699;Watermelon
83;23;55;2.689.750.174;8.389.241.484;6.463.271.076;4.397.193.745;Watermelon
120;24;47;2.698.603.693;894.138.489;6.260.838.965;5.854.876.687;Watermelon
115;17;55;2.757.826.922;9.411.878.202;6.776.533.055;2.808.253.201;Muskmelon
114;27;48;2.782.054.812;9.303.555.162;6.528.404.378;2.632.405.487;Muskmelon
101;25;52;2.909.910.406;9.422.237.826;6.750.145.572;2.252.497.327;Muskmelon
118;18;52;2.804.943.594;9.083.130.708;6.562.832.807;2.076.223.014;Muskmelon
95;26;45;2.991.690.582;9.455.695.552;6.117.530.021;2.816.057.247;Muskmelon
81;25;49;2.986.895.762;9.325.103.208;6.076.459.669;2.626.243.014;Muskmelon
117;24;53;2.917.220.859;9.221.405.224;6.293.486.295;2.130.290.472;Muskmelon
114;30;51;2.924.908.541;9.006.998.135;6.069.171.847;2.593.496.537;Muskmelon
113;6;52;2.776.317.235;9.035.567.642;6.740.983.646;2.521.609.113;Muskmelon
108;26;52;2.882.629.037;9.426.765.349;6.201.797.639;2.623.838.511;Muskmelon
81;30;48;2.852.379.742;9.209.688.432;6.041.027.474;2.986.681.385;Muskmelon
115;9;52;2.906.785.065;9.097.685.539;6.019.372.459;291.194.739;Muskmelon
83;7;45;2.908.417.927;9.073.891.887;6.704.104.127;2.533.014.238;Muskmelon
84;21;55;2.847.090.661;9.479.453.182;6.494.251.024;2.108.484.101;Muskmelon
109;26;45;2.827.973.674;9.038.971.208;6.224.535.449;2.158.992.507;Muskmelon
95;27;55;2.847.212.559;9.121.322.065;6.160.414.414;2.088.620.369;Muskmelon
119;5;55;2.968.846.716;9.430.111.601;6.168.757.984;2.683.924.845;Muskmelon
110;14;51;2.702.415.146;9.166.737.633;6.085.444.691;2.126.034.986;Muskmelon
82;18;48;2.909.588.297;9.416.748.386;6.159.050.816;2.670.581.328;Muskmelon
87;14;48;2.969.238.699;9.258.862.544;6.606.033.244;291.102.594;Muskmelon
85;9;53;2.820.619.412;9.286.798.698;6.447.662.945;2.878.654.515;Muskmelon
100;6;53;2.905.248.036;9.392.217.834;6.105.909.623;2.366.620.626;Muskmelon
107;12;46;2.957.240.298;9.361.870.344;6.559.763.394;2.756.918.621;Muskmelon
91;13;47;2.910.968.327;9.243.510.994;614.410.903;2.795.602.304;Muskmelon
102;25;50;2.820.480.805;9.291.440.379;6.099.662.369;2.036.001.144;Muskmelon
117;25;53;2.911.858.526;9.212.543.021;6.413.927.319;2.452.020.164;Muskmelon
85;21;52;2.962.800.691;9.010.051.615;6.075.144.116;2.369.586.761;Muskmelon
104;25;55;2.981.196.601;9.036.881.284;6.123.802.502;2.268.766.503;Muskmelon
102;24;54;2.772.338.349;9.093.897.939;6.698.468.621;2.281.863.447;Muskmelon
116;25;50;2.926.092.798;9.292.367.701;6.088.885.814;2.870.627.683;Muskmelon
100;17;48;2.972.791.119;9.429.753.295;6.367.800.632;2.652.364.146;Muskmelon
110;25;54;2.891.105.641;9.078.413.842;6.425.930.938;2.344.398.467;Muskmelon
104;25;51;2.896.361.426;9.388.482.153;6.469.983.276;2.356.130.173;Muskmelon
107;11;54;2.859.052.369;9.133.617.236;6.094.016.338;2.944.008.034;Muskmelon
98;26;52;2.733.897.716;9.069.759.008;6.150.090.899;2.869.113.835;Muskmelon
88;17;52;2.990.415.889;9.075.284.363;6.646.962.425;2.537.828.397;Muskmelon
87;25;46;2.742.711.692;9.002.696.201;6.379.690.748;217.508.774;Muskmelon
120;8;46;2.955.657.523;9.070.937.262;6.732.834.334;2.836.535.596;Muskmelon
95;13;46;2.984.070.774;9.376.312.893;6.126.019.932;2.328.207.838;Muskmelon
108;22;47;2.853.545.677;9.172.742.702;6.161.123.579;251.290.048;Muskmelon
82;13;52;2.711.535.046;9.486.907.886;6.442.810.053;2.651.924.782;Muskmelon
120;23;55;2.784.492.803;9.160.666.594;6.732.049.075;2.647.844.429;Muskmelon
110;22;47;2.903.157.242;9.182.172.592;6.243.673.725;2.493.861.254;Muskmelon
95;23;45;2.782.424.457;9.056.698.742;6.266.208.727;2.119.014.526;Muskmelon
106;10;49;2.772.653.142;9.200.687.531;6.350.623.739;2.021.126.747;Muskmelon
99;12;52;2.869.708.334;9.430.759.855;6.002.927.293;2.221.807.088;Muskmelon
106;20;51;2.973.019.662;9.097.015.715;6.342.573.112;2.049.035.619;Muskmelon
83;11;53;2.954.097.171;9.291.778.307;6.163.921.248;219.653.077;Muskmelon
117;19;55;2.880.311.922;9.178.336.933;6.121.745.389;2.516.359.891;Muskmelon
98;26;49;2.729.035.669;9.053.330.091;6.130.160.473;2.349.535.234;Muskmelon
113;20;48;2.746.583.649;9.487.679.041;6.440.584.681;2.727.899.847;Muskmelon
101;17;47;2.949.401.389;9.472.981.338;6.185.053.234;2.630.820.876;Muskmelon
98;7;45;2.779.161.808;9.251.054.946;6.157.724.816;2.685.422.624;Muskmelon
93;22;48;2.912.533.739;9.152.291.141;6.776.987.974;2.190.440.445;Muskmelon
95;21;47;2.793.114.233;9.356.161.439;6.431.970.877;2.066.127.836;Muskmelon
109;12;48;2.945.771.748;9.212.534.736;6.708.743.843;2.076.212.031;Muskmelon
118;12;47;2.796.872.279;9.217.444.796;6.010.739.645;2.894.766.949;Muskmelon
100;14;49;2.948.882.958;9.107.574.233;6.365.956.658;2.601.909.355;Muskmelon
89;9;47;2.947.156.259;9.077.069.618;6.668.382.766;2.875.226.067;Muskmelon
95;16;46;270.767.265;9.014.362.622;674.669.542;244.514.648;Muskmelon
95;7;45;2.730.008.597;9.080.015.308;6.031.665.834;2.509.484.511;Muskmelon
87;6;45;2.982.729.394;9.079.007.335;640.077.205;2.284.203.589;Muskmelon
93;20;50;2.993.061.247;9.322.980.899;6.448.792.689;2.434.814.338;Muskmelon
84;29;49;2.994.349.168;9.390.741.192;6.251.420.275;2.039.020.503;Muskmelon
111;5;47;2.803.306.461;9.147.355.778;6.274.452.811;2.117.924.769;Muskmelon
111;5;52;298.843.055;940.371.147;6.135.996.372;210.000.988;Muskmelon
111;15;54;277.058.373;9.291.185.695;6.194.090.172;2.206.207.161;Muskmelon
89;11;47;2.978.714.005;9.465.343.534;6.327.822.962;278.659.442;Muskmelon
110;15;48;2.857.819.995;9.286.597.437;6.212.567.211;275.987.178;Muskmelon
95;30;52;2.948.069.921;9.033.698.678;6.640.470.863;260.365.768;Muskmelon
115;12;52;2.751.492.243;9.496.218.673;6.685.553.129;2.101.796.432;Muskmelon
120;25;50;2.805.457.761;9.481.637.388;6.327.210.469;2.184.869.328;Muskmelon
102;11;45;2.903.167.341;9.312.603.235;635.544.263;2.415.591.199;Muskmelon
94;5;55;285.854.649;9.189.216.849;6.085.682.344;2.688.372.572;Muskmelon
84;18;46;2.708.808.014;9.342.402.083;6.781.050.373;2.532.159.689;Muskmelon
107;22;54;2.799.611.732;9.084.660.317;6.630.301.421;2.161.893.763;Muskmelon
80;18;52;2.787.317.436;9.114.849.627;6.484.799.661;2.405.207.925;Muskmelon
86;18;45;2.896.586.565;9.071.832.938;6.566.759.102;2.225.838.137;Muskmelon
113;28;48;2.887.726.019;9.248.839.665;6.170.520.518;2.444.267.592;Muskmelon
115;18;53;2.917.052.093;9.419.790.371;6.012.480.351;2.206.994.464;Muskmelon
82;20;54;2.934.033.587;9.001.506.395;6.541.150.335;2.144.532.907;Muskmelon
98;22;47;2.907.265.321;9.191.533.173;6.341.400.922;2.883.568.362;Muskmelon
117;25;54;2.868.275.966;9.250.969.311;6.150.686.364;2.911.187.663;Muskmelon
83;15;49;2.892.705.913;9.139.356.832;6.438.008.153;2.320.076.686;Muskmelon
120;16;51;2.799.901.833;9.164.193.051;6.547.041.903;2.328.618.248;Muskmelon
111;5;50;2.759.350.075;9.179.742.953;6.399.891.457;2.484.266.123;Muskmelon
85;21;47;2.987.331.077;9.060.932.469;6.186.770.318;2.469.720.481;Muskmelon
90;23;54;2.855.852.465;9.045.773.041;6.159.020.864;2.726.588.346;Muskmelon
99;29;55;2.919.378.695;9.146.241.065;6.660.954.816;2.648.240.255;Muskmelon
102;11;47;2.798.780.984;9.278.226.196;6.504.906.979;2.714.509.034;Muskmelon
80;18;51;2.805.380.704;9.181.758.779;6.706.053.225;2.076.582.087;Muskmelon
87;21;52;273.506.296;942.911.951;6.067.665.498;2.721.244.021;Muskmelon
114;8;52;2.934.081.108;945.513.539;6.419.083.092;2.822.908.103;Muskmelon
99;6;46;2.861.475.136;9.422.253.035;639.637.861;2.898.574.189;Muskmelon
89;25;50;2.704.863.538;9.134.685.096;6.375.923.383;2.508.146.686;Muskmelon
96;13;55;295.275.305;9.457.459.443;6.700.337.732;2.113.545.688;Muskmelon
82;26;47;2.850.416.396;9.346.806.467;6.565.312.653;2.420.007.242;Muskmelon
106;21;52;2.889.578.588;9.478.993.038;6.286.515.359;230.362.503;Muskmelon
90;15;52;2.704.927.452;913.821.731;6.448.061.578;2.365.747.461;Muskmelon
106;16;54;2.896.017.885;9.169.532.178;6.585.872.508;247.458.198;Muskmelon
24;128;196;2.275.088.787;9.069.489.172;5.521.466.996;1.104.317.855;Apple
7;144;197;238.494.014;9.434.814.995;6.133.220.586;1.140.512.495;Apple
14;128;205;2.260.800.988;9.458.900.601;6.226.289.556;1.160.396.587;Apple
8;120;201;2.118.667.419;9.113.435.689;6.321.152.192;122.233.323;Apple
20;129;201;2.341.044.706;9.169.913.296;5.587.905.967;1.160.777.931;Apple
32;137;204;2.286.006.627;9.312.859.895;5.824.151.693;1.177.296.726;Apple
27;139;205;2.248.403.042;9.340.819.246;5.772.179.946;1.055.473.627;Apple
0;123;205;2.202.775.403;9.296.129.462;5.790.993.052;1.211.349.176;Apple
22;144;196;2.191.191.314;9.168.748.063;6.499.226.821;1.170.761.277;Apple
1;124;199;2.371.059.131;9.327.392.415;5.658.473.817;1.126.676.589;Apple
30;122;197;2.137.784.654;9.272.043.743;5.573.241.391;1.061.417.017;Apple
29;121;196;2.284.852.833;9.432.130.209;6.079.497.202;1.235.977.843;Apple
13;126;204;231.094.265;9.279.630.809;6.383.180.271;108.183.792;Apple
9;139;199;2.325.230.817;9.454.128.292;5.867.420.996;1.053.558.408;Apple
0;133;200;2.367.287.749;904.935.574;5.708.418.722;1.042.298.028;Apple
30;143;199;2.376.881.552;9.059.810.302;57.983.508;1.022.648.546;Apple
36;140;198;2.334.386.401;9.147.684.705;628.188.384;1.044.267.991;Apple
37;137;199;2.263.946.441;9.018.451.645;5.697.945.522;1.083.405.879;Apple
33;121;203;2.245.696.744;9.476.285.385;5.605.934.087;1.148.407.725;Apple
7;144;195;2.296.388.477;9.358.065.995;585.648.105;1.046.472.986;Apple
35;128;205;2.107.273.439;9.356.585.985;6.041.053.829;1.078.737.015;Apple
29;128;198;2.244.075.021;9.270.785.115;5.685.062.404;1.214.977.331;Apple
2;143;196;2.271.271.308;9.045.261.746;5.669.489.065;1.098.852.597;Apple
34;140;198;2.170.416.965;9.344.006.288;5.751.707.342;1.151.781.396;Apple
29;144;204;2.243.324.518;9.248.667.725;5.800.448.951;1.191.025.189;Apple
32;141;203;2.125.941.052;9.284.416.234;5.821.347.769;1.090.658.471;Apple
13;144;197;229.215.706;9.489.613.443;628.022.267;1.056.941.544;Apple
25;143;198;2.281.212.536;9.151.861.705;6.027.314.401;107.855.225;Apple
9;137;200;2.112.152.071;906.878.768;5.636.687.393;1.028.017.203;Apple
6;144;198;2.111.478.672;9.031.528.693;5.559.363.609;1.045.086.618;Apple
37;126;196;2.359.997.268;9.097.597.665;5.596.449.493;1.071.728.191;Apple
2;120;203;2.312.652.652;9.471.203.306;5.893.492.999;1.086.211.833;Apple
11;143;197;2.298.458.907;933.204.487;5.875.718.516;1.221.952.483;Apple
10;141;201;2.212.659.387;9.097.818.277;6.386.021.424;1.045.412.275;Apple
24;142;202;2.253.779.727;9.148.135.786;5.710.819.862;1.018.474.768;Apple
23;138;195;2.249.095.104;9.170.292.746;5.795.985.716;1.243.915.101;Apple
18;125;204;2.235.548.159;9.447.811.755;6.046.673.619;1.167.366.261;Apple
13;121;196;2.220.700.989;9.350.574.163;6.443.382.913;1.201.593.771;Apple
26;122;202;2.244.516.988;9.473.763.514;5.617.227.184;1.071.843.273;Apple
28;123;202;2.276.643.029;9.212.438.519;6.442.289.294;1.204.359.949;Apple
26;121;201;2.219.109.412;9.002.575.116;6.162.034.371;1.123.126.628;Apple
21;137;196;236.119.202;9.170.293.849;5.812.781.806;1.235.900.822;Apple
21;135;198;2.386.087.054;9.492.048.112;5.765.015.126;1.050.241.329;Apple
5;144;205;2.142.177.231;9.262.665.309;6.184.922.574;1.028.045.658;Apple
2;123;205;2.236.629.253;9.078.572.467;5.739.652.177;1.249.831.618;Apple
15;133;199;2.399.686.172;9.161.001.707;5.824.778.636;1.176.102.915;Apple
31;130;198;2.180.129.837;9.273.446.667;5.554.823.557;1.200.586.671;Apple
25;143;200;2.380.436.344;9.280.441.624;6.024.248.787;1.006.192.543;Apple
16;143;204;2.371.475.278;9.153.331.177;5.631.333.387;1.218.961.665;Apple
19;122;202;2.334.467.359;9.037.981.478;5.811.975.094;1.128.954.016;Apple
10;125;196;2.231.253.665;9.003.577.124;5.730.557.448;1.130.688.155;Apple
20;139;202;2.350.201.428;9.221.083.961;566.999.105;1.079.868.949;Apple
28;123;198;2.346.260.321;9.145.665.004;5.682.751.473;1.117.763.395;Apple
28;136;200;2.306.204.373;9.239.544.055;6.245.858.905;1.147.399.101;Apple
2;131;199;2.247.420.512;9.122.759.742;6.017.370.134;1.242.179.699;Apple
2;140;197;2.269.780.133;9.282.223.419;553.456.749;1.050.508.234;Apple
27;138;201;2.366.682.067;9.390.191.078;5.952.367.662;1.054.004.751;Apple
30;127;204;2.250.050.273;9.245.878.335;6.126.436.584;1.009.343.903;Apple
32;145;203;2.383.053.666;9.084.422.164;6.406.818.518;1.095.966.791;Apple
29;139;205;2.364.142.354;9.374.461.474;6.155.939.453;1.166.912.176;Apple
26;126;195;2.141.363.812;9.299.124.545;5.878.568.981;1.183.979.065;Apple
40;136;202;2.285.267.372;945.764.581;5.935.336.308;1.175.314.026;Apple
6;124;200;2.298.208.095;9.384.505.029;5.971.332.179;1.095.852.253;Apple
35;138;200;2.119.909.519;9.080.819.418;567.130.617;1.036.838.922;Apple
17;136;196;2.387.192.332;9.049.939.035;5.882.155.988;1.030.548.094;Apple
33;134;205;210.365.275;9.433.919.546;608.551.916;1.147.412.734;Apple
16;143;197;2.261.711.614;9.351.978.375;590.402.645;1.169.256.766;Apple
27;120;200;2.145.278.675;9.074.531.921;6.110.218.826;1.167.036.582;Apple
29;145;205;2.281.227.579;9.212.992.101;6.212.302.608;1.093.383.552;Apple
3;141;197;2.198.141.856;9.112.719.303;6.142.803.397;1.154.789.148;Apple
15;123;204;2.252.709.326;9.254.780.429;6.365.972.688;1.153.830.068;Apple
5;136;195;2.235.628.673;9.192.360.477;6.264.202.804;1.077.697.413;Apple
10;136;204;2.119.852.186;9.215.595.143;6.276.198.595;1.058.554.351;Apple
7;141;195;238.812.458;9.345.067.555;5.514.253.142;1.049.116.663;Apple
2;129;201;2.278.234.161;9.436.803.516;5.682.343.744;1.221.449.949;Apple
29;138;197;2.219.055.385;9.243.764.169;5.830.892.252;1.216.622.761;Apple
30;137;200;2.291.430.043;9.070.475.565;5.603.413.172;1.186.044.645;Apple
29;132;204;2.308.950.736;9.022.507.299;60.967.531;1.082.166.601;Apple
14;139;197;2.172.484.506;9.283.975.602;6.056.529.526;1.216.961.761;Apple
18;125;203;2.244.307.715;9.159.234.006;6.160.267.496;1.025.565.807;Apple
33;143;204;211.316.077;9.195.769.858;5.814.434.775;1.225.391.946;Apple
40;144;196;2.271.750.705;9.225.479.855;5.987.262.638;1.070.289.866;Apple
9;143;197;2.375.033.085;9.288.160.462;5.570.020.684;1.176.602.827;Apple
38;135;203;2.376.121.837;93.661.643;5.965.551.311;100.825.956;Apple
28;130;196;2.213.450.646;9.467.695.747;6.062.356.467;1.129.203.223;Apple
35;142;203;2.117.089.176;9.023.730.166;5.895.319.002;1.236.495.149;Apple
12;129;205;2.236.238.282;9.115.761.594;6.119.432.215;1.186.832.725;Apple
1;135;203;2.277.856.513;9.270.124.029;5.624.203.283;1.137.759.219;Apple
0;145;205;2.122.503.442;9.009.877.774;552.078.314;1.139.760.462;Apple
31;121;201;2.315.791.104;9.034.396.882;5.731.535.258;110.712.841;Apple
35;131;203;2.242.776.057;9.391.722.423;5.893.490.899;1.027.230.739;Apple
29;140;195;2.364.082.979;9.095.257.927;5.560.521.058;1.167.431.319;Apple
33;138;198;2.229.423.493;9.069.033.986;6.222.390.798;1.227.418.744;Apple
14;140;197;2.335.225.078;9.090.054.697;6.071.255.131;1.130.381.382;Apple
35;145;195;2.203.911.546;9.458.075.845;6.231.950.009;1.109.804.014;Apple
40;120;197;2.380.593.812;9.248.879.468;5.889.480.679;1.196.335.548;Apple
25;132;198;2.231.944.084;9.085.174.383;5.732.757.516;1.001.173.443;Apple
31;137;196;2.214.464.104;9.382.567.435;6.400.321.212;1.206.310.784;Apple
36;144;196;2.365.167.552;9.450.528.753;6.496.934.492;1.153.611.268;Apple
10;140;197;2.216.939.473;9.027.185.592;6.229.498.836;1.244.683.112;Apple
22;30;12;1.578.144.173;9.251.077.745;6.354.006.744;119.035.002;Orange
37;6;13;2.603.097.313;9.150.819.306;7.511.755.068;1.012.847.738;Orange
27;13;6;1.336.050.601;9.135.608.208;7.335.158.382;1.112.266.885;Orange
7;16;9;1.887.957.654;9.204.304.496;7.813.916.603;1.146.659.511;Orange
20;7;9;2.947.741.671;9.157.802.915;7.129.136.941;1.111.727.497;Orange
26;27;10;2.806.903.173;9.291.487.288;6.079.998.496;1.141.339.416;Orange
5;23;15;2.566.901.098;9.204.670.813;7.408.939.392;1.125.424.199;Orange
0;18;14;2.977.149.434;9.200.719.952;7.207.991.261;1.144.161.786;Orange
39;24;14;3.055.472.573;9.090.343.769;7.189.259.647;1.060.711.985;Orange
13;23;6;2.396.147.583;9.026.408.017;7.365.338.111;1.026.958.703;Orange
21;17;15;2.398.289.638;915.473.145;7.455.991.072;1.184.901.697;Orange
33;12;8;2.526.052.689;9.031.153.735;6.822.282.114;1.173.695.296;Orange
6;9;12;3.108.368.929;9.014.362.642;7.028.746.406;1.096.894.658;Orange
19;7;10;1.478.003.032;9.122.062.116;6.118.430.299;1.001.961.762;Orange
24;18;6;2.656.608.303;9.445.239.715;6.285.312.759;1.163.796.525;Orange
9;11;8;2.485.903.405;9.439.000.473;6.559.236.744;1.117.803.734;Orange
31;8;7;3.451.465.139;9.363.812.684;7.163.245.982;1.035.684.926;Orange
22;17;5;2.412.188.673;9.072.351.622;6.945.562.889;102.835.632;Orange
13;5;8;2.385.340.379;9.010.522.549;7.474.710.503;103.923.226;Orange
16;8;9;2.460.297.538;9.128.408.653;7.601.189.843;1.112.948.115;Orange
4;13;6;1.563.211.033;9.425.966.183;7.561.143.224;1.014.705.704;Orange
0;25;14;1.933.516.809;9.197.978.938;6.361.671.475;116.450.422;Orange
8;7;10;282.620.488;9.198.317.355;6.929.216.014;1.052.132.259;Orange
4;23;5;2.267.594.476;9.336.348.717;7.477.935.216;1.103.332.655;Orange
33;14;8;2.103.200.078;929.641.969;7.684.420.446;1.106.823.944;Orange
30;7;15;3.323.453.301;9.106.053.924;7.825.531.916;1.157.659.902;Orange
21;29;12;2.230.318.989;9.215.987.039;6.438.668.989;1.173.688.104;Orange
11;14;5;1.150.322.938;948.933.184;6.946.354.724;1.155.683.776;Orange
9;8;15;1.434.320.488;9.435.734.702;7.994.465.371;1.102.223.123;Orange
